Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL
93,Paradise Roasters,Thailand Omkoi Sopa’s Estate,Dec 2020,"Delicate, complex, multi-layered. Wild honey, bergamot, freesia-like flowers, thyme, green apple in aroma and cup. Sweetly tart with citrusy-bright acidity; delicate, silky mouthfeel. Gentle tea-like finish with notes of bergamot and wild honey.",https://www.coffeereview.com/review/thailand-omkoi-sopas-estate/,https://paradiseroasters.com/
93,Souvenir Coffee,Espresso Blend,Dec 2020,"Evaluated as espresso. Crisply sweet, chocolaty and nut-toned. Baking chocolate, raisin, hazelnut, fresh-cut fir, molasses in aroma and small cup. Crisp, velvety mouthfeel; richly drying, wood-framed finish. Nutella-like in three parts milk.",https://www.coffeereview.com/review/espresso-blend-20/,
93,Big Shoulders Coffee,Burundi Buhorwa,Dec 2020,"Balanced, richly sweet-tart. Lychee, orange zest, amber oil, cocoa nib, narcissus-like flowers in aroma and cup. Sweet-toned structure with poised acidity; syrupy-smooth mouthfeel. The floral-toned finish centers around amber and orange zest suggestions.
",https://www.coffeereview.com/review/burundi-buhorwa-3/,https://www.bigshoulderscoffee.com/
92,JBC Coffee Roasters,Jose Cienfuegos Mexico,Dec 2020,"Cocoa-toned, gently tart. Pomegranate, cocoa powder, almond, narcissus, molasses in aroma and cup. Sweet-tart structure with brisk acidity; satiny mouthfeel. The finish consolidates to notes of cocoa powder and molasses.",https://www.coffeereview.com/review/monte-alban-2/,https://www.jbccoffeeroasters.com/product-category/coffee/
93,Merge Coffee Company,Cual Bicicleta,Dec 2020,"Citrusy, spice-toned. Dried orange zest, baking spices, golden raisin, hazelnut, fresh-cut oak in aroma and cup. Sweet-toned structure with brisk acidity; plush, syrupy mouthfeel. The crisp finish is redolent with dried orange zest and baking spices. ",https://www.coffeereview.com/review/cual-bicicleta/,
93,Merge Coffee Company,Pena Blanca Black Honey,Dec 2020,"Crisply sweet-tart, floral-toned. Narcissus, plum, baking chocolate, almond, brown sugar in aroma and cup. Sweetly tart structure with vibrant acidity; satiny-smooth mouthfeel. The quiet finish centers around suggestions of brown sugar and almond.",https://www.coffeereview.com/review/pena-blanca-black-honey/,
93,Merge Coffee Company,La Joya,Dec 2020,"Delicate, cleanly fruit-toned. Raspberry, cocoa nib, vanilla bean, magnolia, cedar in aroma and cup. Richly sweet with balanced acidity; lightly syrupy mouthfeel. The finish consolidates to cocoa nib and vanilla bean with undertones of raspberry. ",https://www.coffeereview.com/review/la-joya/,
94,"Good Chance Biotechnology, Ltd.",Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA,Dec 2020,"Sweetly savory, rich and deep. Dark chocolate, violet, pomegranate, maple syrup, cedar in aroma and cup. Crisply bright with juicy acidity; very syrupy mouthfeel. Notes of violet and pomegranate, with undertones of cedar, resonate in the finish.",https://www.coffeereview.com/review/magic-cat-kenya-civet-afca-toh-no-2-gatuya-factory-new-murarandia-aa/,
93,"Good Chance Biotechnology, Ltd.",Magic Cat Civet Ethiopia Sidamo Shantwene Litchi Rose Washed,Dec 2020," Sweetly tart, vibrant. Dried apricot, caramel, magnolia, thyme, oak in aroma and cup. Sweet-tart structure with brisk acidity; plush, viscous mouthfeel. The quiet finish leads with notes of caramel-toned apricot and fresh-cut oak.",https://www.coffeereview.com/review/magic-cat-civet-ethiopia-sidamo-shantwene-litchi-rose-washed/,
94,Nostalgia Coffee Roasters,Ethiopia Grade 1 Chelchele,Dec 2020,"Delicate, richly aromatic, floral-toned. Honeysuckle, cocoa nib, pink grapefruit zest, apricot, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; plush, syrupy mouthfeel. Floral- and cocoa-driven finish.",https://www.coffeereview.com/review/ethiopia-grade-1-chelchele/,http://bit.ly/2WmKMJ9
95,Simon Hsieh Aroma Roast Coffees,Ethiopia Natural Yirgacheffe Gr.1 Cleopatra,Dec 2020,"Evaluated as espresso. Bright, juicy, floral-toned. Chocolate fudge, black cherry, lemon verbena, brown sugar, sandalwood in aroma and cup. Satiny-smooth mouthfeel; the crisply sweet finish leads with black cherry and brown sugar suggestions. In cappuccino-scaled milk, black cherry and dark chocolate notes harmonize far into the long finish.",https://www.coffeereview.com/review/ethiopia-natural-yirgacheffe-gr-1-cleopatra/,https://www.facebook.com/4ArtsZeroDefectCoffees
94,Simon Hsieh Aroma Roast Coffees,Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed,Dec 2020,"Evaluated as espresso. Deep-toned, richly sweet-tart. Tamarind, plum, dark chocolate, cedar, molasses in aroma and small cup. Very syrupy mouthfeel; the finish centers on tamarind and rich cedar notes. Balanced in three parts milk, driven by stone fruit and chocolate.",https://www.coffeereview.com/review/taiwan-alishan-zhou-zhu-yuan-farm-estate-reserve-washed/,https://www.facebook.com/4ArtsZeroDefectCoffees
94,Theory Coffee Roasters,Ethiopia Keramo Zero Oxygen Natural,Dec 2020,"Vibrantly sweet-tart. Lime zest, tea rose, cocoa nib, sandalwood, a hint of marjoram in aroma and cup. Brightly sweet with juicy acidity; plush, syrupy mouthfeel. The fruit-toned finish is balanced by crisp cocoa nib.",https://www.coffeereview.com/review/ethiopia-keramo-zero-oxygen-natural/,https://theorycoffee.com/
94,modcup coffee,Panama Elida ASD Natural,Dec 2020,"Delicate, richly aromatic, sweetly fermenty. Aged grappa, grape candy, dark chocolate, hibiscus flowers, caramel in aroma and cup. Sweetly tart with juicy acidity; very full, satiny mouthfeel. The sweetly fermenty finish centers around notes of aged grappa, grape candy and cedar.",https://www.coffeereview.com/review/panama-elida-asd-natural/,https://www.modcup.com/
93,Jackrabbit Java,Sumatra Mutu Batak,Dec 2020,"Deep, rich, sweetly earth-toned. Pipe tobacco, baking chocolate, plum, nougat, narcissus-like flowers in aroma and cup. Sweet structure with pert acidity; full, creamy mouthfeel. Pipe tobacco and nougat complicate the chocolaty finish.",https://www.coffeereview.com/review/sumatra-mutu-batak-2/,https://jackrabbitjava.com/
92,SkyTop Coffee,Peru Chacra Don Dago,Dec 2020,"Sweetly spice-toned. Baking spices, rhododendron, dark chocolate, hazelnut, molasses in aroma and cup. Sweet-toned with gentle acidity; full, syrupy mouthfeel. Drying finish with notes of cinnamon and nutmeg in the short, rounding to chocolate in the long. ",https://www.coffeereview.com/review/peru-chacra-don-dago/,http://bit.ly/37apemI
92,Temple Coffee Roasters,Dharma Espresso Blend,Dec 2020,"Evaluated as espresso. Dark chocolate, magnolia, cedar, black cherry, lemon zest in aroma and small cup. Delicate, satiny mouthfeel; chocolaty, floral finish supported by aromatic wood notes. The milk shot is chocolate- and flower-driven.",https://www.coffeereview.com/review/dharma-espresso-blend/,https://www.templecoffee.com
92,SkyTop Coffee,Colombia Planadas,Dec 2020,"Chocolaty and sweetly nut-toned. Baking chocolate, almond butter, nougat, lychee, lily in aroma and cup. Sweet structure with gentle, round acidity; velvety-smooth mouthfeel. Crisp, chocolaty finish with undertones of almond and lily.",https://www.coffeereview.com/review/colombia-planadas/,http://bit.ly/37apemI
91,Drink Coffee Do Stuff,Ethiopia Sidama Bensa Bekele,Dec 2020,"Crisply sweet, citrusy. Orange zest, cocoa powder, hazelnut, oak, maple syrup in aroma and cup. Sweet-toned structure with brisk acidity; delicate, silky mouthfeel. The gently drying finish centers on notes of cocoa-toned orange and hazelnut.",https://www.coffeereview.com/review/ethiopia-sidama-bensa-bekele/,
92,Bridge Coffee Co.,Bowstring Christmas Blend,Dec 2020,"Sweet-toned, chocolaty. Baking chocolate, date, roasted cashew, fresh-cut fir, agave syrup in aroma and cup. Sweet structure with brisk acidity; full, velvety mouthfeel. Crisply chocolaty and nut-toned finish.",https://www.coffeereview.com/review/bowstring-christmas-blend/,
94,94 Fresh Coffee,Peru Yanesha Geisha,Dec 2020,"Deeply floral, cocoa-toned. Lilac, dark chocolate, apricot, almond nougat, sandalwood in aroma and cup. Sweet in structure with bright, juicy acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of dark chocolate and apricot with undertones of sandalwood.",https://www.coffeereview.com/review/peru-yanesha-geisha/,
90,Bridge Coffee Co.,Vertical Support Espresso,Dec 2020,"Evaluated as espresso. Chocolaty and nut-toned. Chocolate fudge, dark chocolate, raisin, gently scorched cedar, gardenia in aroma and small cup. Lightly syrupy mouthfeel; gently drying, wood-framed finish. Chocolate notes re-surface in three parts milk, along with gardenia-like florals.",https://www.coffeereview.com/review/vertical-support-espresso/,
93,94 Fresh Coffee,Honduras El Retono,Dec 2020,"Delicately sweet-tart, richly aromatic. Cocoa nib, green apple, orange zest, hazelnut butter, rhododendron in aroma and cup. Sweet-tart structure with crisp, citrusy acidity; satiny mouthfeel. The nut-toned finish is enlivened by rhododendron-like florals.",https://www.coffeereview.com/review/honduras-el-retono/,
93,Green Stone Coffee,Flower Queens of Africa Blend,Nov 2020,"Richly fruit- and floral-toned. Blueberry, gardenia, dark chocolate, orange zest, a hint of thyme in aroma and cup. Sweet-savory with gently fruity acidity; full, satiny-smooth mouthfeel.The finish consolidates to notes of blueberry and dark chocolate with undertones of thyme.",https://www.coffeereview.com/review/flower-queens-of-africa-blend/,
93,Equiano Coffee,Umoja Organic Red Bourbon,Nov 2020,"Balanced, deeply sweet with savory undertones. Caramel, red apple, baking chocolate, grapefruit zest, freesia-like flowers in aroma and cup. Sweetly savory structure with crisp, lively acidity; lightly syrupy mouthfeel. The finish centers around notes of caramel and freesia with a lasting hint of grapefruit zest.",https://www.coffeereview.com/review/umoja-organic-red-bourbon/,https://www.equianocoffee.com
95,Vennel Coffee,Ethiopia Guji Chembi,Nov 2020,"Richly sweet, chocolaty and fruit-toned. Mango, dark chocolate, sandalwood, maple syrup, rhododendron-like flowers in aroma and cup. Sweet-toned structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish leads with mango and dark chocolate suggestions. ",https://www.coffeereview.com/review/ethiopia-guji-chembi/,
94,Peacock Coffee Roaster,Kenya Nyeri,Nov 2020,"High-toned, richly sweet-tart. Black currant, hibiscus flower, fresh-cut cedar, roasted cocoa nib, tamarind in aroma and cup. Richly sweet-tart structure with resonant, lively acidity; very syrupy mouthfeel. The pleasing finish leads with black currant and hibiscus flower in the short, rounding to cocoa nib and cedar in the long.",https://www.coffeereview.com/review/kenya-nyeri-2/,
95,Paradise Roasters,Kona Red Bourbon Anaerobic Washed Uluwehi Farm,Nov 2020,"Complexly fruit-driven with subtle savory underpinnings. Strawberry guava, banana, cocoa nib, honeysuckle, hints of goat cheese in aroma and cup. Richly aromatic, deeply sweet with bright, juicy acidity; very full, syrupy mouthfeel. The deep-toned finish elegantly extends the character of the cup.",https://www.coffeereview.com/review/kona-red-bourbon-anaerobic-washed-uluwehi-farm/,https://paradiseroasters.com/
95,Red Rooster Coffee Roaster,Wush Wush,Nov 2020,"Delicately and richly aromatic; complex, multi-layered. Plum blossom, guava, cocoa nib, narcissus, lemon verbena in aroma and cup. Sweetly tart with bright, juicy acidity; lush, silky mouthfeel. Flavor-laden finish, cocoa- and floral-driven.",https://www.coffeereview.com/review/wush-wush/,https://bit.ly/2XuD3GS
93,Paradise Roasters,Kona Lactic Natural Black Rock Farm,Nov 2020,"Sweetly tart, deeply savory. Baking spices, caramel, goat milk yogurt, baking chocolate, violet in aroma and cup. Sweet-savory structure with pert acidity; viscous, creamy mouthfeel. A delicate finish consolidates to baking spices with goat milk undertones.",https://www.coffeereview.com/review/kona-lactic-natural-black-rock-farm/,https://paradiseroasters.com/
93,Paradise Roasters,Ka’u Yellow Caturra Anaerobic Natural,Nov 2020,"Delicately fruit-forward, richly sweet. Strawberry, raspberry coulis, nougat, elm, maple syrup in aroma and cup. Sweet-tart structure with bright, lively acidity; crisp, satiny mouthfeel. The quiet finish leads with notes of strawberry and nougat.",https://www.coffeereview.com/review/kau-yellow-caturra-anaerobic-natural/,https://paradiseroasters.com/
92,Cafe Kreyol,Organic Red Honey Ramirez Estate Microlot,Nov 2020,"Crisp, gently fruit-toned. Raspberry jam, baking chocolate, magnolia, almond, cedar in aroma and cup. Sweet structure with round acidity; velvety-smooth mouthfeel. Quiet, chocolaty and nut-driven finish.",https://www.coffeereview.com/review/organic-red-honey-ramirez-estate-microlot/,
92,Paradise Roasters,Coffea Diversa Yellow Dalle Honey,Nov 2020,"Delicately and sweetly herbaceous. Lemon verbena, tangerine zest, cocoa nib, magnolia, oak in aroma and cup. Crisply sweet with gently savory undertones; silky mouthfeel. The finish consolidates to notes of lemon verbena and oak with hints of magnolia-like florals. ",https://www.coffeereview.com/review/coffea-diversa-yellow-dalle-honey/,https://paradiseroasters.com/
95,Hala Tree Kona Coffee,Honey Typica Anaerobic,Nov 2020,"Complex, richly tart, with compelling savory undertones. Dark chocolate, pomegranate yogurt, almond brittle, sandalwood, freesia-like flowers in aroma and cup. Balanced structure with juicy, citrusy acidity; very full, syrupy mouthfeel. The flavor-laden finish carries over all the notes from the cup, dark chocolate and pomegranate in particular.",https://www.coffeereview.com/review/honey-typica-anaerobic/,
94,Hala Tree Kona Coffee,Geisha,Nov 2020,"Delicately rich, floral- and cocoa-toned. Baking chocolate, star jasmine, blackberry, lime zest, brown sugar in aroma and cup. Deeply sweet with vibrant, round acidity; plush, syrupy mouthfeel. The resonant finish centers around notes of baking chocolate, jasmine and brown sugar.",https://www.coffeereview.com/review/geisha/,
93,Hala Tree Kona Coffee,Holiday Blend,Nov 2020,"Richly sweet, chocolaty, spice-toned. Dark chocolate, plum, macadamia nut, baking spices, narcissus in aroma and cup. Sweet structure with gentle, round acidity; syrupy-smooth mouthfeel. The finish is deeply chocolaty with notes of baking spices lingering into the long.",https://www.coffeereview.com/review/holiday-blend-27/,
93,Hala Tree Kona Coffee,Natural Typica Anaerobic,Nov 2020,"Spice-toned, fruit-driven. Dried raspberry, cocoa powder, lemon verbena, cedar, agave syrup in aroma and cup. Sweetly tart structure with brisk acidity; full, satiny-smooth mouthfeel. Fruit-toned finish with notes of dried raspberry and cocoa undertones.",https://www.coffeereview.com/review/natural-typica-anaerobic/,
96,Kakalove Cafe,Panama Abu Natural ASD Geisha BOP GN11,Nov 2020,"Provocative in structure, richly sweet-savory, tangy. Pineapple kefir, vanilla, cocoa nib, aromatic orchid, fresh-cut fir in aroma and cup. Sweet-savory structure with high-toned acidity; lightly syrupy, very viscous mouthfeel. The finish consolidates to notes of vanilla, cocoa and tangy pineapple.",https://www.coffeereview.com/review/panama-abu-natural-asd-geisha-bop-gn11/,http://www.kakalovecafe.com.tw/
95,Lexington Coffee Roasters,Ethiopia Kochere Boji,Nov 2020,"Sweetly tart, fruit- and floral-toned. Apricot, jasmine, cocoa nib, nougat, hazelnut butter in aroma and cup. Sweet-tart structure with juicy, balanced acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish carries over all the lovely aromatics from the cup.",https://www.coffeereview.com/review/ethiopia-kochere-boji/,http://www.lexingtoncoffee.com
