,Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster_Location,Origin,Roast_Level,Aroma,Acidity,Body,Flavor,Aftertaste,Blind_Assessment,Notes,Bottom_Line,Price,url,Agtron_External,Agtron_Ground,Currency,Quantity,Unit,Price_USD
1337,92,Beachcomber Coffee,Honduras,2020-10-01,"Richly sweet, nut-toned. Almond butter, baking chocolate, pear, cedar, baking spices in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny-smooth mouthfeel. The dominant nut notes of the finish are supported by baking chocolate and cedar.",https://www.coffeereview.com/review/honduras-2/,,"Gibsons, British Columbia, Canada",Honduras,Medium-Light,9,8,8,9,8,"Richly sweet, nut-toned. Almond butter, baking chocolate, pear, cedar, baking spices in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny-smooth mouthfeel. The dominant nut notes of the finish are supported by baking chocolate and cedar.","Beachcomber Coffee is a craft coffee company founded in 2015 and based in Gibsons on the southwest coast of British Columbia. For more information, visit www.beachcombercoffee.com.","Engaging and accessible, a Honduras cup characterized by warming spices and chocolate and almond notes throughout.",19.99,https://www.coffeereview.com/review/honduras-2/,54,70,CAD,340.19399999999996,grams,14.792599999999998
1338,94,Bird Rock Coffee Roasters,Ethiopia Banko Gotiti,2020-10-01,"Complex, intricate, deeply sweet. Star jasmine, cocoa nib, nectarine, frankincense, spearmint in aroma and cup. Bright, juicy acidity; plush, velvety mouthfeel. Resonant, flavor-saturated finish leads with notes of star jasmine and nectarine, balanced by suggestions of crisp cocoa.",https://www.coffeereview.com/review/ethiopia-banko-gotiti-3/,http://bit.ly/2CcjgEd,"San Diego, California","Kochere, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,9,9,9,9,8,"Complex, intricate, deeply sweet. Star jasmine, cocoa nib, nectarine, frankincense, spearmint in aroma and cup. Bright, juicy acidity; plush, velvety mouthfeel. Resonant, flavor-saturated finish leads with notes of star jasmine and nectarine, balanced by suggestions of crisp cocoa.",Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.,"An elegant, crisply sweet, floral-driven washed Yirgacheffe cup anchored by deep cocoa suggestions.",20.0,https://www.coffeereview.com/review/ethiopia-banko-gotiti-3/,57,77,USD,340.19399999999996,grams,20.0
1339,94,Amavida Coffee Roasters,Ethiopia Yabitu Koba,2020-10-01,"Crisp, delicate, richly high-toned. Apricot, cocoa nib, honeysuckle, sandalwood, agave syrup in aroma and cup. Sweet-toned structure with lively acidity; full, syrupy-smooth mouthfeel. Cocoa-toned apricot and honeysuckle enliven the quiet finish.",https://www.coffeereview.com/review/ethiopia-yabitu-koba/,https://bit.ly/2PGHVY6,"Santa Rosa Beach, Florida","Guji Zone, southern Ethiopia",Medium-Light,9,9,9,9,8,"Crisp, delicate, richly high-toned. Apricot, cocoa nib, honeysuckle, sandalwood, agave syrup in aroma and cup. Sweet-toned structure with lively acidity; full, syrupy-smooth mouthfeel. Cocoa-toned apricot and honeysuckle enliven the quiet finish.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). The company name Amavida combines the Spanish words for love and life, reflecting Amavida’s multifaceted commitment to fairness and fine coffee. For more information, visit www.amavida.com or call 850-213-1965.","A washed-process Guji cup with leading notes of stone fruit and spicy florals and an engagingly juicy, citrus-leaning structure.",20.0,https://www.coffeereview.com/review/ethiopia-yabitu-koba/,58,78,USD,340.19399999999996,grams,20.0
1340,94,PT's Coffee Roasting Co.,Ethiopia Banko Gotiti,2020-10-01,"Delicate, spice-toned, richly aromatic. Narcissus-like flowers, cocoa nib, peach, lemon verbena, a hint of eucalyptus wood in aroma and cup. High-toned, vibrant acidity; full, syrupy mouthfeel. The deep, cocoa-toned finish centers around notes of narcissus and peach.",https://www.coffeereview.com/review/ethiopia-banko-gotiti-2/,https://www.ptscoffee.com,"Topeka, Kansas","Kochere, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,9,9,9,9,8,"Delicate, spice-toned, richly aromatic. Narcissus-like flowers, cocoa nib, peach, lemon verbena, a hint of eucalyptus wood in aroma and cup. High-toned, vibrant acidity; full, syrupy mouthfeel. The deep, cocoa-toned finish centers around notes of narcissus and peach.","Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.","A delicate, spice-forward washed Yirgacheffe cup with deep, sweet-herbal aromatics.",19.5,https://www.coffeereview.com/review/ethiopia-banko-gotiti-2/,60,78,USD,340.19399999999996,grams,19.5
1341,93,Amavida Coffee Roasters,Ethiopia Chelbessa Danche,2020-10-01,"Delicately fruit-toned, floral. Strawberry, narcissus, lemon verbena, cocoa nib, cedar in aroma and cup. Sweet structure with gentle, round acidity; full, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned narcissus and strawberry.",https://www.coffeereview.com/review/ethiopia-chelbessa-danche/,https://bit.ly/2PGHVY6,"Santa Rosa Beach, Florida","Gedeb District, Gedeo Zone, southern Ethiopia",Light,9,8,9,9,8,"Delicately fruit-toned, floral. Strawberry, narcissus, lemon verbena, cocoa nib, cedar in aroma and cup. Sweet structure with gentle, round acidity; full, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned narcissus and strawberry.","Certified USDA Organic. Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from indigenous varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is rounder and lower-toned than the more familiar wet-processed floral- and citrus-toned Yirgacheffe profile. The company name Amavida combines the Spanish words for love and life, reflecting Amavida’s multifaceted commitment to fairness and fine coffee. For more information, visit www.amavida.com or call 850-213-1965.","A balanced, richly floral natural-processed Ethiopia cup redolent with sweet berry tones throughout the profile.",20.0,https://www.coffeereview.com/review/ethiopia-chelbessa-danche/,62,80,USD,340.19399999999996,grams,20.0
1342,94,Evie's Cafe,Rhapsody of Dreams,2020-10-01,"Chocolaty and floral-toned. Dark chocolate, freesia-like flowers, pluot, pink peppercorn, oak in aroma and cup. Sweet-tart structure with bright, sparkling acidity; very full, syrupy-smooth mouthfeel. Spice-toned, floral finish.",https://www.coffeereview.com/review/rhapsody-of-dreams/,,"Chia-Yi City, Taiwan","Kenya, Colombia",Medium-Light,9,9,9,9,8,"Chocolaty and floral-toned. Dark chocolate, freesia-like flowers, pluot, pink peppercorn, oak in aroma and cup. Sweet-tart structure with bright, sparkling acidity; very full, syrupy-smooth mouthfeel. Spice-toned, floral finish.","A blend of coffees from Kenya and Colombia, both washed-process, designed for pour-over brewing. Evie’s Café, based in Chia-Yi Taiwan, specializes in fine roasted coffees as well as pour-overs and cold-brews. Visit https://m.facebook.com/eviescafe88/ for more information.","A creative blend of two exceptional green coffees that nets a multi-layered and engaging cup: spice-toned, deeply chocolaty, richly floral.",450.0,https://www.coffeereview.com/review/rhapsody-of-dreams/,58,74,TWD,227.0,grams,13.5
1343,84,Rooster Roastery,CBD Coffee Dark Roast,2020-10-01,"Chocolaty, smoke-toned, sweetly savory. Dark chocolate, scorched mesquite, vanillin, gardenia, prune in aroma and cup. Sweet-savory structure with very little acidity; light-bodied, smooth mouthfeel. Wood-framed finish with hints of smoky chocolate.",https://www.coffeereview.com/review/cbd-coffee-dark-roast/,,"Captain Cook, Hawai’i","Kona growing region, Big Island of Hawai’i",Medium-Dark,7,6,7,7,7,"Chocolaty, smoke-toned, sweetly savory. Dark chocolate, scorched mesquite, vanillin, gardenia, prune in aroma and cup. Sweet-savory structure with very little acidity; light-bodied, smooth mouthfeel. Wood-framed finish with hints of smoky chocolate.","Comprised of Kona-grown “Hawai’i-grade” coffee processed by the washed method and infused with 500mg of Bulletproof™ MCT oil and 100% pure CBD isolate per 8 ounces of coffee. Rooster Roastery is a coffee farm and roastery in Kona, Hawai’i that specializes in CBD coffees. Visit https://roosterroasterycbd.com/ for more information.",A CBD-infused Kona dark roast whose chocolate notes may be further amplified by a splash of milk or cream.,25.0,https://www.coffeereview.com/review/cbd-coffee-dark-roast/,36,48,USD,226.796,grams,25.0
1344,93,Paradise Roasters,Kona Pumpkin Spice Anaerobic,2020-09-01,"Sweetly spice-toned. Cinnamon, cocoa powder, plum, ginger blossom, narcissus in aroma and cup. Richly sweet structure with round acidity; full, satiny mouthfeel. The spice-toned finish centers on cinnamon and gingerbread suggestions.",https://www.coffeereview.com/review/kona-pumpkin-spice-anaerobic/,https://paradiseroasters.com/,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium-Light,9,8,9,9,8,"Sweetly spice-toned. Cinnamon, cocoa powder, plum, ginger blossom, narcissus in aroma and cup. Richly sweet structure with round acidity; full, satiny mouthfeel. The spice-toned finish centers on cinnamon and gingerbread suggestions.","Produced at Kona’s Black Rock Farms entirely of the Typica variety of Arabica and processed by the anaerobic method with the addition of spices to the tank during the fermentation step. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A subtly nostalgic, playful holiday coffee appropriate for welcoming autumn with notes of warming spices and cocoa.",24.95,https://www.coffeereview.com/review/kona-pumpkin-spice-anaerobic/,58,76,USD,113.398,grams,24.95
1345,92,The Formosa Coffee,Taiwan Natural Medium Roast,2020-09-01,"Sweet-toned, fruit-centered. Raisin, brown sugar, lemon zest, prairie flowers, oak in aroma and cup. Sweet structure with brisk acidity; medium-bodied, velvety-smooth mouthfeel. The gently drying finish consolidates to notes of brown sugar and oak with hints of lemon zest.",https://www.coffeereview.com/review/taiwan-natural-medium-roast/,,"Hastings-on-Hudson, New York",Taiwan,Medium-Light,9,8,9,9,7,"Sweet-toned, fruit-centered. Raisin, brown sugar, lemon zest, prairie flowers, oak in aroma and cup. Sweet structure with brisk acidity; medium-bodied, velvety-smooth mouthfeel. The gently drying finish consolidates to notes of brown sugar and oak with hints of lemon zest.","Produced in Taiwan from trees of the Caturra variety of Arabica and processed by the natural, dried-in-the-whole-fruit method. The Formosa Coffee is a New York-based roaster specializing exclusively in high-quality coffees grown in Taiwan. For more information, visit www.theformosacoffee.com.","A crisp, cleanly fruit-toned Taiwan cup presented by a New York roaster specializing in coffees from the island of Taiwan. A good resource for North Americans who want to sample the production end of the exuberant Taiwanese coffee scene.",19.99,https://www.coffeereview.com/review/taiwan-natural-medium-roast/,55,71,USD,226.796,grams,19.99
1346,92,Paradise Roasters,Thailand Doi Pangkhon Dark Roast,2020-09-01,"Crisply tart, chocolaty. Lime zest, dried apricot, chocolate fudge, agave syrup, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; lightly syrupy mouthfeel. The deep finish is richly drying, very chocolaty.",https://www.coffeereview.com/review/thailand-doi-pangkhon-dark-roast/,https://paradiseroasters.com/,"Minneapolis, Minnesota","Doi Pangkhon, Thailand",Medium,9,8,8,9,8,"Crisply tart, chocolaty. Lime zest, dried apricot, chocolate fudge, agave syrup, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; lightly syrupy mouthfeel. The deep finish is richly drying, very chocolaty.","Doi Pangkhon is an emerging growing district in the Golden Triangle region of northern Thailand. This Arabica coffee from classic cultivars was processed by a particularly meticulous version of the wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. It was roasted in a style intended for both espresso and non-espresso brewing methods. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A balanced, richly darker-roasted coffee from Thailand’s burgeoning Doi Pangkhon growing region — sweet, chocolaty, and enlivened by notes of citrus zest.",18.95,https://www.coffeereview.com/review/thailand-doi-pangkhon-dark-roast/,49,63,USD,340.19399999999996,grams,18.95
